COUNTRY_REGION,AFGHANISTAN,ALBANIA,ALGERIA,ANDORRA,ANGOLA,ANTIGUA_AND_BARBUDA,ARGENTINA,ARMENIA,AUSTRALIA,AUSTRIA,AZERBAIJAN,BAHAMAS,BAHRAIN,BANGLADESH,BARBADOS,BELARUS,BELGIUM,BELIZE,BENIN,BHUTAN
2078-08-05,2142,4033,2935,2322,3933,10,84,3826,3355,1290,2049,708,740,2451,3957,1596,239,3953,3293,3766
2078-08-06,1774,1255,4311,1910,1774,2769,3437,2848,68,936,2491,3546,1786,537,2895,816,4499,2974,1174,3870
2078-08-07,1983,3914,3757,4151,3255,2356,120,1838,817,1801,1730,4158,4325,2021,858,1303,4710,928,3004,3801
2078-08-08,2973,1924,3858,4714,2420,3846,811,3868,3938,4618,4331,2677,426,1348,2458,781,223,3907,589,850
2078-08-09,300,4172,1896,3279,4382,1207,3247,2488,1306,1465,1034,1712,1994,262,4881,2707,3542,2319,2523,4364
2078-08-10,2473,4989,1948,554,3746,2270,203,4241,785,4297,2758,2842,114,3734,4189,3600,1641,3720,2998,2606
2078-08-11,551,612,746,657,2717,1934,654,634,2543,1960,321,23,3895,1899,2240,3282,4488,3618,3556,1540
2078-08-12,2057,4951,2533,3783,401,557,2392,2523,2009,2892,4766,3779,2288,4523,1217,3499,4490,4052,229,3484
2078-08-13,386,871,4813,4688,4152,2977,1535,4840,4493,4736,1629,3894,271,846,4192,2072,4274,1304,3008,831
2078-08-14,4575,1370,2717,1202,2800,3764,3252,2401,4326,961,3948,308,2799,682,3729,3095,2122,3462,1420,1182
2078-08-15,4116,1893,377,3544,2459,1664,4360,2545,765,2163,4588,4189,3001,786,478,1380,3486,912,1002,1982
2078-08-16,3570,3038,1851,4765,4344,2866,1195,692,1914,1462,578,1132,4919,134,2817,4083,2114,706,2075,4384
2078-08-17,3330,578,937,3901,3499,179,273,735,3462,3034,4841,4204,4710,671,4097,1552,4472,4679,962,4692
2078-08-18,536,1919,4762,2422,2126,3055,480,4601,1378,4657,4862,670,4168,2188,4588,1002,4258,937,2178,4108
2078-08-19,3872,3977,2142,749,4984,2562,1539,813,3165,3990,4244,987,1544,651,3949,3013,4975,564,2390,4315
2078-08-20,257,2632,3539,2411,4128,4599,3315,1793,4473,1918,3844,2373,3548,1404,1167,3578,4503,3084,250,4868
2078-08-21,591,4182,585,3316,309,704,2913,738,1805,2555,2592,1239,260,767,3474,2864,971,4060,4934,4224
2078-08-22,3803,1446,291,508,4863,4558,906,504,3444,3172,3310,2917,4961,1459,1042,4028,3587,2754,4928,306
2078-08-23,2218,1417,3189,573,3569,1018,4985,2420,691,4887,3750,4812,2196,3902,878,1016,3906,3698,3944,4900
2078-08-24,1846,605,4047,2672,3701,4475,1302,1444,2640,75,169,53,2127,1142,2314,4144,1889,715,2191,3321
2078-08-25,469,3344,1500,4844,290,310,4141,4269,4342,4711,2342,3052,3272,1148,2811,2009,2669,1922,4884,3226
2078-08-26,2518,2083,637,2943,4632,1634,443,3592,3680,980,3589,1677,926,4633,2100,1892,3069,439,267,878
2078-08-27,3066,309,1918,4597,4897,2572,3741,877,1276,3511,190,3447,2674,4196,4557,187,2848,4291,3704,2898
2078-08-28,1504,798,2280,2646,967,2676,2910,3540,1072,2311,4636,1315,4448,2244,398,4196,1637,4279,256,3977
2078-08-29,1470,3526,542,2053,1155,2510,1091,4110,3168,1646,4998,2672,1400,2290,3492,2044,3309,1133,1307,3956
2078-08-30,1569,1304,1798,4675,3019,1131,4449,3115,2915,234,508,4917,4423,1590,2882,1721,3943,1836,860,3137
2078-08-31,890,1702,4955,1752,1372,3532,1471,2608,1679,928,588,2018,2323,2827,3400,2568,1993,2866,188,198
2078-09-01,978,3631,4772,505,2840,448,4490,2948,4794,777,225,1266,1396,1094,2561,577,4465,4292,2542,4350
2078-09-02,960,4147,4874,4159,3262,3609,2162,4498,211,4712,899,1023,1858,821,3752,149,3806,2825,414,2628
2078-09-03,2480,4781,987,2719,2826,1184,662,3555,2682,2009,3858,3213,394,3551,3157,2207,543,327,2715,1655
2078-09-04,187,1208,1843,4219,580,4804,666,4908,128,2963,4288,4460,4014,4330,4348,1978,4870,4468,4628,3175
2078-09-05,4576,3416,1119,570,4054,4040,4534,1962,1820,3334,1562,528,4729,3501,205,2700,3000,2352,4426,4154
2078-09-06,1859,3459,1391,3443,1214,4455,2317,3307,3815,1336,4346,3908,3959,2724,1852,2030,2096,3715,4517,1496
2078-09-07,2018,3679,2587,3216,3478,4055,1545,3321,2819,887,4521,941,98,683,1540,895,1641,4280,3447,3912
2078-09-08,4393,1613,340,427,1984,237,841,3947,2470,4823,3841,4419,4473,2169,3608,4426,4373,696,1394,1606
2078-09-09,533,604,1983,3777,2327,143,224,476,1565,312,4456,1996,921,3046,968,1067,4167,3716,2066,1259
2078-09-10,2883,3187,598,1353,3223,4127,4004,4198,4422,176,1983,1406,3830,3134,4480,1911,3215,2668,421,4072
2078-09-11,461,2878,3832,1022,2251,1730,592,4443,3967,827,930,2452,4584,181,1474,4247,99,2737,3295,1627
2078-09-12,1217,4063,4070,2132,844,2805,3947,251,2661,4546,2674,3285,1845,3094,2477,2926,2219,284,3473,4016
2078-09-13,2738,2916,4637,1905,335,1348,3412,571,1126,2563,227,3383,4814,4277,3028,4602,4979,161,3685,2639
2078-09-14,508,4650,2498,1266,1081,4758,2393,2995,1620,2404,420,3030,1885,270,2286,1064,1612,1258,559,4204
2078-09-15,3879,2467,2380,4041,1865,1527,1062,4270,1597,4587,1705,1844,1999,2261,2416,787,1231,2166,574,3848
2078-09-16,2554,4041,2458,901,2844,741,2131,3750,2808,3412,4653,3368,358,1616,110,476,1949,3035,3759,3012
2078-09-17,1473,2593,2349,4331,219,304,2195,163,440,3175,3093,1574,2651,1034,2556,3464,778,4826,592,786
2078-09-18,253,321,576,4311,266,2593,219,3448,1183,4220,2722,2278,2729,1498,1078,4413,809,4476,3301,1608
2078-09-19,1715,3614,206,148,3869,3678,3076,373,3852,1773,484,1449,1981,2144,3594,1809,3895,4522,2657,3977
2078-09-20,2977,3454,4492,829,4908,3495,2412,2051,1460,2223,318,692,4444,3763,4128,676,2324,2877,3026,1133
2078-09-21,2300,1728,4343,428,1426,296,1693,2963,4370,2396,1939,1746,4654,856,4866,2754,3356,2451,3747,304
2078-09-22,3185,689,1018,3859,2880,1309,921,491,406,2436,2820,2348,4112,2309,4527,4933,2073,4885,113,73
2078-09-23,1299,3940,1326,1740,2688,3654,2445,1395,3463,4171,374,439,3023,3729,4203,3915,3108,3473,193,4814
2078-09-24,3013,927,3704,398,1651,453,2165,4448,4956,4800,2767,3181,289,400,2897,2061,2641,3865,1724,3114
2078-09-25,1156,2720,2797,3010,3248,1613,1929,624,3708,3479,3380,3106,4396,3643,881,614,4578,842,4506,4719
2078-09-26,2822,2933,2150,3943,3641,2874,2684,3689,4902,2980,2659,3609,2935,3146,3659,2181,4733,1861,556,1450
2078-09-27,1296,1852,1097,778,1089,1492,3309,3926,70,2006,94,989,528,4455,2842,691,751,4064,3238,755
2078-09-28,3648,157,2585,3912,3154,3508,3383,739,3750,425,2964,3312,385,2354,2178,849,663,4334,726,3640
2078-09-29,2945,2226,3493,2742,2079,3310,1885,2908,507,2206,2348,2839,4591,4568,3107,1823,2606,3323,854,2849
2078-09-30,2769,2003,3415,449,2542,3094,572,1323,1113,2344,2571,3847,3099,4949,2060,1868,2233,1827,742,764
2078-10-01,369,45,2066,4273,3791,1429,3654,4168,1688,1488,1562,3986,902,3164,2909,838,4626,456,4672,1982
2078-10-02,591,1529,3062,2938,1020,2286,4289,4655,606,2007,4837,1953,3424,469,3067,2775,4898,4553,1673,1875
2078-10-03,1260,2680,2917,3298,3857,1838,3794,2299,3597,1835,1313,2849,1338,4998,1371,3745,3705,1844,4906,2670
2078-10-04,872,4845,3991,4019,2474,663,3072,1422,2443,1720,3905,3707,2530,3215,835,3755,786,531,2229,214
2078-10-05,668,2372,2036,4178,2266,15,3866,2816,4289,4875,1296,1544,4423,3060,488,699,4702,3334,1743,1182
2078-10-06,1227,110,4328,2244,4686,3766,1200,1337,4904,1965,4598,2335,4203,408,4375,1301,943,3110,3661,1011
2078-10-07,2820,3185,3505,4327,4527,3233,3600,2538,615,2884,3471,2646,785,3494,4097,3025,1102,4129,2157,545
2078-10-08,4279,950,4589,1820,2657,2279,4038,4772,1064,4677,1783,4951,4988,2816,4380,2589,15,4505,4368,2454
2078-10-09,3392,795,213,818,3814,2898,4743,2775,1981,1179,2958,2245,3439,597,2475,4063,1358,3064,3170,1581
2078-10-10,2731,2319,48,3518,2507,252,4552,4283,489,3534,4336,4783,3535,1447,4047,1473,839,1956,2590,753
2078-10-11,1412,1055,1103,1880,1493,364,1890,1307,4648,2677,1736,3057,1843,3916,1446,3217,4636,2105,1816,2721
2078-10-12,281,3990,1977,3724,2902,1924,517,3857,1854,606,258,212,4608,1782,1980,1642,2617,4033,1131,420
2078-10-13,182,2773,1322,3153,469,4913,635,596,4180,3819,4965,392,1320,1875,255,668,2328,952,4844,30
2078-10-14,2305,3186,2560,1818,4914,1108,1809,2294,1522,916,4416,4810,2103,4656,4597,4529,4687,1755,3996,4256
2078-10-15,4308,1783,1424,4593,4688,2272,401,3321,373,1239,4669,2420,4694,1539,453,3245,2842,3178,3407,1221
2078-10-16,4318,564,812,4860,1720,2356,2593,2485,3064,3795,1570,4293,4494,2923,1433,1949,1038,4391,1343,2211
2078-10-17,2231,3884,416,4738,4944,4801,1338,1260,2223,3452,2943,3237,4871,881,1156,1406,3539,228,3201,4883
2078-10-18,2234,3025,3178,4234,1293,3467,2705,714,1187,231,613,3899,1025,2195,4818,3087,2077,4045,1155,1863
2078-10-19,3130,3321,1776,170,3809,4054,2405,4784,358,487,1479,3119,4340,32,3970,4506,2855,1378,604,3509
2078-10-20,1780,501,3181,971,1643,4646,4404,664,3511,2969,1918,2500,2765,3417,3564,923,4009,860,1997,2967
2078-10-21,2901,2715,2362,1801,3050,1883,2214,4778,4315,2458,2404,1003,1944,2053,891,517,2958,565,4735,1559
2078-10-22,3609,708,2753,2277,3678,829,1544,856,1239,3836,425,971,1562,4540,451,2585,4519,3827,4047,4157
2078-10-23,3265,3043,3327,1001,561,2280,1060,3674,1727,3916,2706,2731,1653,948,2437,4012,3261,3513,3461,1375
2078-10-24,590,3651,2641,317,424,4445,439,4879,2131,2213,1335,2181,1673,3173,3177,4791,2270,4135,2456,2159
2078-10-25,3204,1009,3411,3795,668,4628,2091,2831,4789,2890,4850,2195,172,349,1908,665,469,4545,4998,3794
2078-10-26,886,649,3735,2670,1126,3908,906,2078,4001,1670,2877,4778,3416,4151,1350,3086,3814,1933,991,2333
2078-10-27,1635,754,3281,3188,4392,4730,3534,1444,2410,3127,975,665,4740,647,4932,4496,4997,3893,417,2328
2078-10-28,3323,2357,70,4679,2830,2255,509,192,734,3508,1187,486,4692,2156,249,449,4173,3381,2497,713
2078-10-29,3000,676,4380,1939,1955,3007,847,1511,3853,206,967,2421,194,4012,876,4506,3492,467,3944,4247
2078-10-30,4666,1177,3253,1779,829,1768,3726,2419,3978,2233,3235,3160,3231,1644,4405,1480,420,2773,4405,1943
2078-10-31,1990,4798,3084,75,941,1287,4990,2391,3195,1531,683,970,874,1938,4314,4424,1449,2252,2383,4902
2078-11-01,551,3615,4590,4551,2694,3621,2137,3381,224,4132,3523,1104,2266,2059,1608,177,4386,299,4418,4873
2078-11-02,1372,2319,1373,3241,1786,3229,1620,3083,1993,164,1600,2480,2424,2378,4858,4970,1994,1147,1644,731
2078-11-03,4010,789,181,4909,3891,886,2980,2560,4730,3480,4229,2452,2347,3730,1459,3321,1379,1943,11,4520
2078-11-04,3092,2207,3887,4391,3184,1958,142,489,4491,4987,4348,4213,1154,1487,3829,3652,887,1443,1995,2578
2078-11-05,3728,744,180,3471,4954,2812,4021,1029,2755,2627,1972,2680,2641,518,4313,1440,2032,1425,3050,736
2078-11-06,3160,4064,2806,2085,1286,4641,2604,876,186,4611,2835,3662,370,147,3533,4760,1962,1530,1045,2054
2078-11-07,3342,434,4238,904,675,978,159,1983,1285,2817,2543,590,2371,1076,3499,4282,4344,4690,125,3003
2078-11-08,1644,209,1202,3534,2553,118,4298,4148,3067,3140,3569,3314,1857,384,1292,202,1806,4277,2297,3557
2078-11-09,4209,4161,923,4399,1519,1769,761,2658,3615,2143,1539,2855,4824,825,1449,729,3830,362,3906,2945
2078-11-10,560,1641,432,4144,504,4808,3682,1040,1644,4477,669,1110,2380,105,3311,4570,4041,1864,480,1082
2078-11-11,930,2138,4830,3303,1162,4438,77,2437,1938,2659,1135,1483,4170,1454,3344,1028,3378,1884,3321,1533
2078-11-12,2740,4418,1253,31,2839,1203,1884,253,1416,4292,2314,4850,31,3533,4102,3114,954,4384,856,1253
2078-11-13,3019,3239,378,3006,1712,4569,279,4498,2757,2240,2996,1610,3386,4709,3007,2684,1796,3225,3568,2558
2078-11-14,2170,1534,3839,3577,2144,3339,3609,939,1906,1972,1077,719,3132,3961,2514,3401,4386,2095,2241,1135
2078-11-15,590,3981,525,246,2402,4048,1437,2007,2699,4576,3367,3325,381,2467,1326,4695,3052,4451,78,4171
2078-11-16,3631,1811,4618,2132,2463,570,701,3225,39,4874,876,220,2328,4179,4214,2450,1742,4811,1064,1451
2078-11-17,241,3580,224,2042,2503,1654,3423,4357,4375,3972,2487,1331,1355,2844,1043,1863,4355,4992,374,4826
2078-11-18,3229,1037,2791,353,3325,4196,24,4385,1511,4330,2887,4980,755,4768,424,152,547,449,4619,1005
2078-11-19,4380,4373,927,1338,1252,1768,4276,1045,4698,1902,3566,2058,1895,1180,3103,601,1021,3457,4342,1957
2078-11-20,2347,4810,2893,435,4577,763,3670,2726,1084,424,2827,3697,290,4330,2262,2070,3754,1372,224,3381
2078-11-21,1809,866,3493,4403,1827,551,49,2295,1010,4307,3076,4653,2222,4375,908,4682,2566,2431,1202,2939
2078-11-22,2275,4807,2547,45,3527,1975,2717,715,2552,1919,1485,1663,3077,1306,4302,4861,3546,1033,4780,3441
2078-11-23,4736,353,3435,2301,3690,3403,2119,3041,4343,2999,3625,2569,985,481,4694,971,1788,3533,319,1088
2078-11-24,1498,4601,3046,1229,1737,4014,2560,2206,882,281,167,4457,3890,242,1248,3533,4096,971,763,1950
2078-11-25,2904,41,519,268,1128,4259,506,2206,2493,2885,1483,3431,4805,1175,147,122,1326,2181,3030,776
2078-11-26,3180,2569,663,194,3249,3710,1283,1028,2618,317,4834,4036,775,4860,2995,3778,2036,1601,2423,1820
2078-11-27,4341,4116,2675,2243,1071,359,2716,2122,2271,2459,3755,4402,1003,4900,4309,659,584,2869,750,3589
2078-11-28,1961,2861,1127,3882,3904,3930,2281,2398,3754,3469,4276,160,1537,3782,3570,2359,1300,3977,2241,4149
2078-11-29,891,466,2938,4339,878,1665,1683,1666,992,1247,1254,3985,4111,3815,814,289,3916,969,3773,4494
2078-11-30,1508,1352,2209,3302,2682,1690,4930,1738,2727,4434,2683,3119,473,4940,1546,4932,2041,2652,1444,1800
2078-12-01,1520,3648,1255,4249,2034,2213,2170,3685,3148,3160,2215,2491,4668,3752,4437,4902,1005,1577,871,3219
2078-12-02,476,1742,4455,3521,4161,2587,4588,2313,4234,1584,2273,278,4194,726,302,508,3414,2507,458,1014
2078-12-03,473,3073,1142,2360,1776,815,3899,3588,2104,3076,899,496,2007,2793,857,115,3635,2113,4331,3934
2078-12-04,1989,3271,4422,773,2391,2594,3210,3470,2449,4806,207,591,635,55,2422,3475,1418,2967,422,3864
2078-12-05,1875,3458,1980,1736,3536,3168,4386,163,4624,1911,3708,2951,462,627,1717,874,2836,2742,329,3925
2078-12-06,2361,550,1151,1174,3526,2255,912,4272,4179,4222,95,1260,1978,3523,1056,4665,2285,724,947,662
2078-12-07,4904,4312,4042,2599,3935,1244,3678,697,3862,760,2854,35,4660,1570,2086,1289,1561,2940,337,1141
2078-12-08,224,1973,3021,2888,348,3369,1920,3968,828,2856,4447,4468,3083,2724,4275,2114,4696,3087,4230,172
2078-12-09,1614,1964,2457,1095,3983,1462,2522,3352,4485,3992,4206,3497,2482,1560,4578,1291,1582,2178,7,2197
2078-12-10,3651,1941,3496,3602,2421,3702,3371,2299,926,2825,2246,1488,586,4979,1312,1699,4464,678,3732,4894
2078-12-11,3271,2567,1279,4825,68,1646,4467,454,4753,2421,4797,3419,2288,3847,3525,3208,1662,4440,2763,3316
2078-12-12,4338,4323,2321,3806,2445,237,4324,1208,1917,4920,2256,2140,4592,1487,286,1102,1117,915,3607,1102
2078-12-13,3765,1642,908,357,264,4047,2063,4133,2354,2047,2191,4494,1718,3518,2578,1326,1778,3948,4737,12
2078-12-14,803,2619,1833,59,4489,4573,3493,178,3606,2626,4982,2019,2231,4234,2380,4739,1324,3399,3690,754
2078-12-15,3554,2646,4858,1829,935,4468,1247,4677,351,3827,3021,1291,1625,4756,4550,1577,4283,3937,613,61
2078-12-16,71,1745,2478,1289,608,2853,203,2671,3868,2880,2356,4687,2728,3611,1568,1089,71,4905,4967,936
2078-12-17,4304,2552,4141,483,293,1057,236,760,2791,4834,3246,4153,4607,1532,3125,947,4041,4784,1476,553
2078-12-18,4155,2334,281,3363,1052,4241,1803,1098,2323,3060,2356,3356,739,1743,866,294,2525,122,3557,4932
2078-12-19,1897,2088,3811,816,1790,535,1390,4768,3978,1943,2350,2238,1358,225,4090,4094,80,3344,1563,4187
2078-12-20,116,4854,4238,1253,994,4575,2105,2642,1149,3244,2153,1937,4216,2442,4412,2144,994,3265,3651,1198
2078-12-21,2141,2929,2370,2967,2780,4373,387,1308,2424,4309,4644,2750,823,3997,4082,1102,1860,4042,2617,32
2078-12-22,1117,2123,2760,3815,3441,3259,4397,750,3336,4294,3546,2288,2911,4141,3898,2151,4135,1671,4053,808
2078-12-23,2605,4705,1197,1401,119,1579,612,3734,1891,4475,259,1964,2096,2262,3770,2604,2449,3577,1009,2929
2078-12-24,706,2906,4610,378,3571,3991,3472,2574,3568,743,3314,2702,85,1581,4920,2952,4692,345,242,909
2078-12-25,4071,1700,262,2984,941,1835,3457,4694,33,3916,3988,459,3344,301,4465,1004,4933,1502,269,4368
2078-12-26,443,1723,1954,3805,4719,3810,2478,1067,1054,3109,4265,2262,4383,4223,4316,3078,3874,2889,1923,3833
2078-12-27,1629,810,4888,1607,1316,3506,4167,4057,325,2737,3647,3670,2640,4954,2031,3354,4315,3790,441,4551
2078-12-28,608,256,4408,905,4429,4320,3467,1474,2995,4832,806,4270,4073,3407,4989,3506,2396,1619,1466,4521
2078-12-29,3219,3800,840,2292,847,4378,4118,201,4014,1120,1893,1814,424,3231,2390,4358,4463,349,2291,4496
2078-12-30,2327,939,4697,2782,4605,4338,3982,2078,205,2079,3872,2506,343,2607,2253,777,4061,2093,1173,2369
2078-12-31,1131,4798,1945,3007,992,1392,2092,410,3090,4841,2547,2806,2555,2603,150,2309,3423,3608,1143,761
2079-01-01,320,1543,611,612,1788,2309,2866,278,2154,434,520,1718,2788,4149,2452,4669,2813,1068,4911,1079
2079-01-02,2774,3404,2855,4329,3423,4472,4700,620,2884,1298,4666,1187,3622,255,2050,4581,3503,917,4122,3016
2079-01-03,3173,3946,1403,47,799,517,810,1630,63,4122,2025,3872,850,4723,4647,1822,480,3504,244,2744
2079-01-04,700,465,4684,3079,1375,4700,584,1850,654,4989,743,2363,669,1908,2906,4299,1484,1577,2181,4803
2079-01-05,4010,2495,2214,3942,2812,1214,4833,844,4461,1996,620,4521,2701,3143,4693,2304,670,1427,2819,1368
2079-01-06,3338,593,1722,405,2496,1090,4966,3619,996,2847,1440,2691,618,622,1733,396,3049,3109,213,4062
2079-01-07,1585,983,4251,2813,1354,1223,4320,1502,682,1462,3192,3392,629,3978,4007,216,403,2494,1581,1069
2079-01-08,1314,403,3971,2922,82,3541,2054,4963,4854,200,2532,4445,1195,3129,1913,3116,2198,3873,1525,4506
2079-01-09,3363,4821,3540,1481,2736,885,1476,4082,2227,4488,3872,4094,3267,1682,588,3722,1603,2148,4475,2943
2079-01-10,2335,2357,3619,1802,4118,3833,2469,4862,3325,1861,4346,2824,980,546,3896,1594,3963,4044,203,632
2079-01-11,1020,2604,585,1851,2204,2442,2872,4662,1177,3820,3937,160,4898,3067,4712,1158,3257,2507,4551,1068
2079-01-12,2150,606,690,3143,3922,2765,506,3665,3645,1600,218,450,2242,1663,2291,1976,4223,2818,2470,1093
2079-01-13,1968,2158,2104,4551,578,2597,4835,1465,579,4720,2756,4216,3551,1657,2863,3470,4001,1031,3508,1446
2079-01-14,3476,2437,2318,2943,4986,3295,733,564,1181,2388,4335,2877,3522,4651,1671,2474,3559,1459,1426,1726
2079-01-15,3169,4452,4993,2015,3913,1224,343,872,1168,4604,3015,1114,2374,4953,3889,1029,2641,3755,4922,3550
2079-01-16,3016,629,3266,4170,4008,183,1494,1019,1057,4284,1863,3374,4854,2343,3545,2814,4764,3797,1218,2811
2079-01-17,3280,3745,3937,4605,1700,3013,3637,3212,2860,3239,2115,2528,590,4659,737,931,759,1919,4384,1063
2079-01-18,774,2939,4899,3714,1217,4885,3541,3433,3991,4668,3562,1600,734,3864,2623,1276,2883,666,4430,1230
2079-01-19,306,266,2551,2130,268,4823,4406,2132,1769,634,1051,3858,810,1996,3924,48,3001,4768,1785,4584
2079-01-20,2773,723,4375,1951,3331,244,3368,4165,1660,4206,3776,2576,2469,4715,1065,1281,741,425,237,4183
2079-01-21,774,76,1691,1422,2793,2994,2111,4200,2480,460,4681,2464,3632,856,2484,2179,1657,2524,3200,4516
2079-01-22,4798,3835,4688,3345,348,3620,2750,2711,4934,300,4363,884,1946,248,4429,4583,2649,2606,4873,1880
2079-01-23,3449,4880,1777,3590,2354,4702,4819,1650,4496,1208,1008,3039,4791,4854,2352,1483,4208,145,4179,1285
2079-01-24,264,3712,1281,163,521,255,2165,1105,327,265,4046,4940,173,1433,4233,2335,2526,896,4040,2441
2079-01-25,3555,4559,344,3132,3922,383,273,2115,1151,4515,2226,1033,88,3756,1376,1722,3147,1413,1578,3900
2079-01-26,387,838,2618,4729,160,2898,4713,3323,652,4366,4208,2014,4104,289,3129,3600,137,3530,1022,1644
2079-01-27,2810,2910,2333,4076,1620,1244,3837,1129,4530,2824,65,1809,4379,2450,3110,1812,4086,1395,1468,4368
2079-01-28,1191,3936,3216,250,1911,3930,3579,2975,1422,2160,3118,906,2749,1758,2855,2400,2146,1262,329,4970
2079-01-29,1655,2820,431,3781,1137,2577,4665,2698,128,2373,1719,2912,18,2366,3926,3603,4396,3600,985,3492
2079-01-30,780,1252,3083,4043,3783,1326,699,4882,1412,4884,53,1234,2059,2841,389,3548,33,3909,1773,3358
2079-01-31,1639,3103,4952,1482,2012,2200,126,2732,3181,3403,547,1179,1945,4712,3521,2512,4127,3382,2523,4239
2079-02-01,2317,228,2286,583,2591,584,3098,975,2333,143,4678,2373,4354,3885,4778,3741,2584,2383,2621,2042
2079-02-02,3663,4520,3394,4672,1629,1257,3760,557,3866,4694,4532,1549,2626,1766,668,2856,3243,3971,4790,4003
2079-02-03,2792,390,2469,4304,2421,2418,94,2897,3668,2386,1174,1048,2967,4767,4287,3742,3749,3111,3377,3071
2079-02-04,3465,2314,4269,343,4414,1298,4562,4597,1997,1376,4794,4712,1129,4677,4568,3771,3586,2671,3054,3338
2079-02-05,1382,3192,2574,3388,284,1644,1652,1692,3409,395,4785,1776,3978,1185,3701,287,2614,1105,2706,4794
2079-02-06,4324,2143,4360,2326,4095,2075,2509,20,126,2466,1646,1067,926,3597,3208,4482,2093,1112,3994,1754
2079-02-07,4416,4261,1108,1859,686,692,1019,1817,4366,2178,2311,974,4651,4981,637,237,3995,1279,2132,2110
2079-02-08,3540,844,3762,390,4024,2597,248,557,27,2689,2573,4816,1156,1544,2591,4911,2900,2184,4043,519
2079-02-09,1744,865,2862,3607,3017,3410,1039,2074,266,2032,3004,4176,2001,111,3858,3102,943,1545,3629,2163
2079-02-10,4006,4750,336,1830,1309,3488,4905,4839,4630,761,4462,2828,1500,3912,34,2130,1182,4828,3153,139
2079-02-11,3953,1847,4098,169,1520,414,3097,4858,2002,1072,1253,3151,1605,1879,2680,3953,2004,3764,2770,4310
2079-02-12,4445,614,280,2651,4982,201,725,1905,2667,2821,4065,1935,1831,1895,2666,3974,1689,4168,2589,3960
2079-02-13,4346,1939,2800,3001,3932,4851,4853,3017,3426,910,1428,3149,789,1485,856,1924,2392,3460,3544,2380
2079-02-14,3755,2029,630,4158,4896,354,4603,3526,2960,1562,4514,215,4363,445,1817,917,1886,1713,2564,2
2079-02-15,2634,2820,568,2562,1774,1076,3972,3575,1975,3626,4952,491,3878,689,1231,4398,3197,3839,4517,4704
2079-02-16,2086,4028,1826,948,3176,1480,1101,1317,1468,835,154,1587,18,2130,1078,2636,447,3659,3771,3681
2079-02-17,3341,3144,3576,3227,1774,4337,4296,1976,1008,4468,4462,2400,480,4370,941,4444,1045,2837,1598,4080
2079-02-18,31,3418,2769,902,2382,398,2853,721,2004,3000,2115,3204,2737,3899,2796,1171,4178,4767,3015,3840
2079-02-19,1851,4872,4084,2385,2717,3646,926,3751,2210,2364,4987,1568,3836,1476,1944,1725,1594,3015,4802,1381
2079-02-20,2240,356,1979,3746,4686,3040,2402,3919,471,4931,2285,694,951,3433,2579,188,1097,4295,4941,277
2079-02-21,1983,4225,38,2608,4799,1261,3002,4816,3575,73,2766,3763,1075,2621,3011,2128,433,3420,484,2558
2079-02-22,2445,3616,4223,4044,3864,1031,25,409,3597,1529,3548,4908,2284,1001,4695,3269,1364,3871,1023,3095
2079-02-23,4301,739,4677,982,2513,3549,209,4556,1638,793,3242,2695,1569,1485,3937,1263,2431,3552,3691,2979
2079-02-24,2594,2275,1478,1483,1128,2998,1312,3579,1755,594,3711,2217,3950,4348,386,1638,3448,4944,1747,3468
